REP:12:016:C	Take it off, ha, ha, ha-ah
REP:12:017:V	Inescapable, I'm not even gonna try
REP:12:018:V	And if I get burned, at least we were electrified
REP:12:019:V	I'm spillin' wine in the bathtub
REP:12:020:V	You kiss my face and we're both drunk
REP:12:021:V	Everyone thinks that they know us
REP:12:022:V	But they know nothin' about
REP:12:023:C	All of this silence and patience, pining and anticipation
REP:12:024:C	My hands are shakin' from holdin' back from you, ha, ah, ah
REP:12:025:C	All of this silence and patience, pining and desperately waitin'
REP:12:026:C	My hands are shakin' from all this, ah, ha, ha, ha-ah
REP:12:027:C	Say my name and everything just stops
REP:12:028:C	I don't want you like a best friend
REP:12:029:C	Only bought this dress so you could take it off
REP:12:030:C	Take it off, ha, ha, ha-ah
REP:12:031:C	Carve your name into my bedpost
REP:12:032:C	'Cause I don't want you like a best friend
REP:12:033:C	Only bought this dress so you could take it off
REP:12:034:C	Take it off, ha, ha
REP:12:035:C	Ha-ah-ah, ha-ah-ah, ha-ah-ah-ah
REP:12:036:C	Only bought this dress so you could take it off
REP:12:037:C	Ha-ah-ah, ha-ah-ah, ha-ah-ah-ah
REP:12:038:C	Only bought this dress so you could take it off
REP:12:039:B	Flashback when you met me
REP:12:040:B	Your buzzcut and my hair bleached
REP:12:041:B	Even in my worst times
REP:12:042:B	You could see the best in me
REP:12:043:B	Flashback to my mistakes
REP:12:044:B	My rebounds, my earthquakes
REP:12:045:B	Even in my worst lies
REP:12:046:B	You saw the truth in me
REP:12:047:B	And I woke up just in time
REP:12:048:B	Now I wake up by your side
REP:12:049:B	My one and only, my lifeline
REP:12:050:B	I woke up just in time
REP:12:051:B	Now I wake up by your side
REP:12:052:B	My hands shake, I can't explain this, ah, ha, ha, ha-ah
REP:12:053:C	Say my name and everything just stops
REP:12:054:C	I don't want you like a best friend
REP:12:055:C	Only bought this dress so you could take it off
REP:12:056:C	Take it off, ha, ha, ha-ah
REP:12:057:C	Carve your name into my bedpost
REP:12:058:C	'Cause I don't want you like a best friend
REP:12:059:C	Only bought this dress so you could take it off
REP:12:060:C	Take it off, ha, ha, ha-ah
REP:12:061:I	There is an indentation in the shape of you
REP:12:062:I	(Only bought this dress so you could take it off)
REP:12:063:I	You made your mark on me, golden tattoo
REP:12:064:I	(Only bought this dress so you could take it off)
REP:13:001:V	It was so nice throwin' big parties
REP:13:002:V	Jump into the pool from the balcony
REP:13:003:V	Everyone swimmin' in a champagne sea
REP:13:004:V	And there are no rules when you show up here
REP:13:005:V	Bass beat rattling the chandelier
REP:13:006:V	Feelin' so Gatsby for that whole year
REP:13:007:C	So why'd you have to rain on my parade?
REP:13:008:C	I'm shaking my head and locking the gates
REP:13:009:C	This is why we can't have nice things, darlin'
REP:13:010:C	Because you break them, I had to take them away
REP:13:011:C	This is why we can't have nice things, honey (Oh)
REP:13:012:C	Did you think I wouldn't hear all the things you said about me?
REP:13:013:C	This is why we can't have nice things
REP:13:014:V	It was so nice being friends again
REP:13:015:V	There I was, giving you a second chance
REP:13:016:V	But you stabbed me in the back while shakin' my hand
REP:13:017:V	And therein lies the issue, friends don't try to trick you
REP:13:018:V	Get you on the phone and mind-twist you
REP:13:019:V	And so I took an axe to a mended fence
REP:13:020:C	But I'm not the only friend you've lost lately (Mm-mm)
REP:13:021:C	If only you weren't so shady
REP:13:022:C	This is why we can't have nice things, darlin' (Yeah)
REP:13:023:C	Because you break them, I had to take them away
REP:13:024:C	This is why we can't have nice (Nice things) things (Baby), honey
REP:13:025:C	Did you think I wouldn't hear all the things you said about me?
REP:13:026:C	This is why we can't have
REP:13:027:B	Here's a toast to my real friends
REP:13:028:B	They don't care about the he-said, she-said
REP:13:029:B	And here's to my baby
REP:13:030:B	He ain't readin' what they call me lately
REP:13:031:B	And here's to my mama
REP:13:032:B	Had to listen to all this drama
REP:13:033:B	And here's to you
REP:13:034:B	'Cause forgiveness is a nice thing to do
REP:13:035:B	ha-ha, I can't even say it with a straight face (This is why we can't have)
REP:13:036:C	This is why we can't have nice things, darlin' (Darlin')
REP:13:037:C	Because you break them, I had to take them away (Away)
REP:13:038:C	This is why we can't have nice (Uh, uh) things (Oh, no), honey (Baby, oh)
REP:13:039:C	Did you think I wouldn't hear all the things you said about me?
REP:13:040:C	This is why we can't have (Oh) nice (Oh, no) things, darlin'
REP:13:041:C	(And here's to my real friends; Oh)
REP:13:042:C	Because you break them, I had to take them (Away)
REP:13:043:C	(And here's to my baby; Oh)
REP:13:044:C	Nice things (Oh, no), honey
REP:13:045:C	(They didn't care about that he-said, she-said)
REP:13:046:C	Did you think I wouldn't hear all the things you said about me?
REP:13:047:C	This is why we can't have nice things
REP:14:001:V	My castle crumbled overnight
REP:14:002:V	I brought a knife to a gunfight
REP:14:003:V	They took the crown, but it's alright
REP:14:004:V	All the liars are calling me one
REP:14:005:V	Nobody's heard from me for months
REP:14:006:V	I'm doin' better than I ever was
REP:14:007:V	'Cause
REP:14:008:C	My baby's fit like a daydream
REP:14:009:C	Walkin' with his head down
REP:14:010:C	I'm the one he's walking to
REP:14:011:C	So call it what you want, yeah
REP:14:012:C	Call it what you want to
REP:14:013:C	My baby's fly like a jet stream
REP:14:014:C	High above the whole scene
REP:14:015:C	Loves me like I'm brand new
REP:14:016:C	So call it what you want, yeah
REP:14:017:C	Call it what you want to
REP:14:018:V	All my flowers grew back as thorns
REP:14:019:V	Windows boarded up after the storm
REP:14:020:V	He built a fire just to keep me warm
REP:14:021:V	All the drama queens taking swings
REP:14:022:V	All the jokers dressing up as kings
REP:14:023:V	They fade to nothing when I look at him
REP:14:024:C	And I know I make the same mistakes every time
REP:14:025:C	Bridges burn, I never learn
REP:14:026:C	At least I did one thing right
REP:14:027:C	I did one thing right
REP:14:028:C	I'm laughing with my lover, makin' forts under covers
REP:14:029:C	Trust him like a brother
REP:14:030:C	Yeah, you know I did one thing right
REP:14:031:C	Starry eyes sparkin' up my darkest night
REP:14:032:C	My baby's fit like a daydream
REP:14:033:C	Walkin' with his head down
REP:14:034:C	I'm the one he's walking to
REP:14:035:C	So call it what you want, yeah
REP:14:036:C	Call it what you want to
REP:14:037:C	My baby's fly like a jet stream
REP:14:038:C	High above the whole scene
REP:14:039:C	Loves me like I'm brand new
REP:14:040:C	(Call it what you want, call it what you want, call it)
REP:14:041:C	So call it what you want, yeah
REP:14:042:C	Call it what you want to
REP:14:043:B	I want to wear his initial on a chain 'round my neck
REP:14:044:B	Chain 'round my neck
REP:14:045:B	Not because he owns me
REP:14:046:B	But 'cause he really knows me
REP:14:047:B	Which is more than they can say, I
REP:14:048:B	I recall late November
REP:14:049:B	Holding my breath, slowly, I said
REP:14:050:B	"You don't need to save me
REP:14:051:B	But would you run away with me?"
REP:14:052:B	Yes (Would you run away?)
REP:14:053:C	My baby's fit like a daydream
REP:14:054:C	Walkin' with his head down
REP:14:055:C	I'm the one he's walking to
REP:14:056:C	(Call it what you want, call it what you want, call it)
REP:14:057:C	So call it what you want, yeah (Call it what you want it to)
REP:14:058:C	Call it what you want to
REP:14:059:C	My baby's fly like a jet stream (Oh)
REP:14:060:C	High above the whole scene
REP:14:061:C	Loves me like I'm brand new
REP:14:062:C	(Call it what you want, call it what you want, call it)
REP:14:063:C	So call it what you want, yeah
REP:14:064:C	Call it what you want to
REP:14:065:I	(Call it what you want, call it)
REP:14:066:I	(Call it what you want, call it what you want, call it)
REP:14:067:I	(Call it what you want, call it what you want, call it)
REP:14:068:I	(Call it what you want, call it what you want, call it)
REP:14:069:I	(Call it what you want, call it what you want, call it)
REP:14:070:I	(Call it what you want, call it what you want, call it)
REP:14:071:I	(Call it what you want, call it what you want, call it)
REP:14:072:I	Call it what you want, yeah
REP:14:073:I	Call it what you want to
REP:15:001:V	There's glitter on the floor after the party
REP:15:002:V	Girls carryin' their shoes down in the lobby
REP:15:003:V	Candle wax and Polaroids on the hardwood floor
REP:15:004:V	You and me from the night before, but
REP:15:005:C	Don't read the last page
REP:15:006:C	But I stay when you're lost and I'm scared and you're turnin' away
REP:15:007:C	I want your midnights
REP:15:008:C	But I'll be cleanin' up bottles with you on New-Year's-Day
REP:15:009:V	You squeeze my hand three times in the back of the taxi
REP:15:010:V	I can tell that it's gonna be a long road
REP:15:011:V	I'll be there if you're the toast of the town, babe
REP:15:012:V	Or if you strike out and you're crawlin' home
REP:15:013:C	Don't read the last page
REP:15:014:C	But I stay when it's hard or it's wrong or we're makin' mistakes
REP:15:015:C	I want your midnights
REP:15:016:C	But I'll be cleanin' up bottles with you on New-Year's-Day
REP:15:017:R	Hold on to the memories, they will hold on to you
REP:15:018:R	Hold on to the memories, they will hold on to you
REP:15:019:R	Hold on to the memories, they will hold on to you
REP:15:020:R	And I will hold on to you
REP:15:021:B	Please, don't ever become a stranger
REP:15:022:B	Whose laugh I could recognize anywhere
REP:15:023:B	Please, don't ever become a stranger
REP:15:024:B	Whose laugh I could recognize anywhere
REP:15:025:V	There's glitter on the floor after the party
REP:15:026:V	Girls carryin' their shoes down in the lobby
REP:15:027:V	Candle wax and Polaroids on the hardwood floor
REP:15:028:V	You and me forevermore
REP:15:029:C	Don't read the last page
REP:15:030:C	But I stay when it's hard or it's wrong or we're makin' mistakes
REP:15:031:C	I want your midnights
REP:15:032:C	But I'll be cleanin' up bottles with you on New-Year's-Day
REP:15:033:R	Hold on to the memories, they will hold on to you
REP:15:034:R	Hold on to the memories, they will hold on to you
REP:15:035:R	Hold on to the memories, they will hold on to you
REP:15:036:R	And I will hold on to you (Hold on)
REP:15:037:I	Please, don't ever become a stranger
REP:15:038:I	(To the memories, they will hold on to you)
REP:15:039:I	Whose laugh I could recognize anywhere
REP:15:040:I	(Hold on to the memories, they will hold on to you)
REP:15:041:I	Please, don't ever become a stranger
REP:15:042:I	(Hold on to the memories, they will hold on to you)
REP:15:043:I	Whose laugh I could recognize anywhere
REP:15:044:I	(And I will hold on to you)
LVR:01:001:V	How many days did I spend thinking
LVR:01:002:V	'Bout how you did me wrong, wrong, wrong?
LVR:01:003:V	Lived in the shade you were throwing
LVR:01:004:V	'Til all of my sunshine was gone, gone, gone
LVR:01:005:V	And I couldn't get away from ya
LVR:01:006:V	In my feelings more than Drake, so yeah
LVR:01:007:V	Your name on my lips, tongue-tied
LVR:01:008:V	Free rent, living in my mind
LVR:01:009:C	But then something happened one magical night
LVR:01:010:C	I forgot that you existed
LVR:01:011:C	And I thought that it would kill me, but it didn't
LVR:01:012:C	And it was so nice
LVR:01:013:C	So peaceful and quiet
LVR:01:014:C	I forgot that you existed
LVR:01:015:C	It isn't love, it isn't hate, it's just indifference
LVR:01:016:C	I forgot that you
LVR:01:017:V	Got out some popcorn
LVR:01:018:V	As soon as my rep started going down, down, down
LVR:01:019:V	Laughed on the school yard
LVR:01:020:V	As soon as I tripped up and hit the ground, ground, ground
LVR:01:021:V	And I would've stuck around for ya
LVR:01:022:V	Would've fought the whole town, so yeah
LVR:01:023:V	Would've been right there, front row
LVR:01:024:V	Even if nobody came to your show
LVR:01:025:C	But you showed who you are, then one magical night
LVR:01:026:C	I forgot that you existed
LVR:01:027:C	And I thought that it would kill me, but it didn't
LVR:01:028:C	And it was so nice
LVR:01:029:C	So peaceful and quiet
LVR:01:030:C	I forgot that you existed
LVR:01:031:C	It isn't love, it isn't hate, it's just indifference
LVR:01:032:C	I forgot that you
LVR:01:033:B	Sent me a clear message
LVR:01:034:B	Taught me some hard lessons
LVR:01:035:B	I just forget what they were
LVR:01:036:B	It's all just a blur
LVR:01:037:C	I forgot that you existed
LVR:01:038:C	And I thought that it would kill me, but it didn't
LVR:01:039:C	And it was so nice
LVR:01:040:C	So peaceful and quiet
LVR:01:041:C	I forgot that you existed
LVR:01:042:C	I did, I did, I did
LVR:01:043:C	It isn't hate, it's just indifference
LVR:01:044:C	It isn't love, it isn't hate, it's just indifference
LVR:01:045:C	So, yeah
LVR:02:001:I	(Yeah, yeah, yeah, yeah)
LVR:02:002:V	Fever dream high in the quiet of the night
LVR:02:003:V	You know that I caught it (Oh yeah, you're right, I want it)
LVR:02:004:V	Bad, bad boy, shiny toy with a price
LVR:02:005:V	You know that I bought it (Oh yeah, you're right, I want it)
LVR:02:006:C	Killing me slow, out the window
LVR:02:007:C	I'm always waiting for you to be waiting below
LVR:02:008:C	Devils roll the dice, angels roll their eyes
LVR:02:009:C	What doesn't kill me makes me want you more
LVR:02:010:C	And it's new, the shape of your body
LVR:02:011:C	It's blue, the feeling I've got
LVR:02:012:C	And it's ooh, woah-oh
LVR:02:013:C	It's a cruel summer
LVR:02:014:C	It's cool, that's what I tell 'em
LVR:02:015:C	No rules in breakable heaven
LVR:02:016:C	But ooh, woah-oh
LVR:02:017:C	It's a cruel summer with you
LVR:02:018:V	Hang your head low in the glow of the vending machine
LVR:02:019:V	I'm not dying (Oh yeah, you're right, I want it)
LVR:02:020:V	We say that we'll just screw it up in these trying times
LVR:02:021:V	We're not trying (Oh yeah, you're right, I want it)
LVR:02:022:C	So cut the headlights, summer's a knife
LVR:02:023:C	I'm always waiting for you just to cut to the bone
LVR:02:024:C	Devils roll the dice, angels roll their eyes
LVR:02:025:C	And if I bleed, you'll be the last to know, oh
LVR:02:026:C	It's new, the shape of your body
LVR:02:027:C	It's blue, the feeling I've got
LVR:02:028:C	And it's ooh, woah-oh
LVR:02:029:C	It's a cruel summer
LVR:02:030:C	It's cool, that's what I tell 'em
LVR:02:031:C	No rules in breakable heaven
LVR:02:032:C	But ooh, woah-oh
LVR:02:033:C	It's a cruel summer with you
LVR:02:034:B	I'm drunk in the back of the car
LVR:02:035:B	And I cried like a baby comin' home from the bar (Oh)
LVR:02:036:B	Said, "I'm fine," but it wasn't true
LVR:02:037:B	I don't wanna keep secrets just to keep you
LVR:02:038:B	And I snuck in through the garden gate
LVR:02:039:B	Every night that summer just to seal my fate (Oh)
LVR:02:040:B	And I scream, "For whatever it's worth
LVR:02:041:B	I love you, ain't that the worst thing you ever heard?"
LVR:02:042:B	He looks up, grinnin' like a devil
LVR:02:043:C	It's new, the shape of your body
LVR:02:044:C	It's blue, the feeling I've got
LVR:02:045:C	And it's ooh, woah-oh
LVR:02:046:C	It's a cruel summer
LVR:02:047:C	It's cool, that's what I tell 'em
LVR:02:048:C	No rules in breakable heaven
LVR:02:049:C	But ooh, woah-oh
LVR:02:050:C	It's a cruel summer with you
LVR:02:051:I	I'm drunk in the back of the car
LVR:02:052:I	And I cried like a baby comin' home from the bar (Oh)
LVR:02:053:I	Said, "I'm fine," but it wasn't true
LVR:02:054:I	I don't wanna keep secrets just to keep you
LVR:02:055:I	And I snuck in through the garden gate
LVR:02:056:I	Every night that summer just to seal my fate (Oh)
LVR:02:057:I	And I scream, "For whatever it's worth
LVR:02:058:I	I love you, ain't that the worst thing you ever heard?"
LVR:02:059:I	(Yeah, yeah, yeah, yeah)
LVR:03:001:V	We could leave the Christmas lights up 'til January
LVR:03:002:V	And this is our place, we make the rules
LVR:03:003:V	And there's a dazzling haze, a mysterious way about you, dear
LVR:03:004:V	Have I known you twenty seconds or twenty years?
LVR:03:005:C	Can I go where you go?
LVR:03:006:C	Can we always be this close?
LVR:03:007:C	Forever and ever, ah
LVR:03:008:C	Take me out and take me home
LVR:03:009:C	You're my, my, my, my lover
LVR:03:010:V	We could let our friends crash in the living room
LVR:03:011:V	This is our place, we make the call
LVR:03:012:V	And I'm highly suspicious that everyone who sees you wants you
LVR:03:013:V	I've loved you three summers now, honey, but I want 'em all
LVR:03:014:C	Can I go where you go?
LVR:03:015:C	Can we always be this close?
LVR:03:016:C	Forever and ever, ah
LVR:03:017:C	Take me out and take me home (Forever and ever)
LVR:03:018:C	You're my, my, my, my lover
LVR:03:019:B	Ladies and gentlemen, will you please stand?
LVR:03:020:B	With every guitar string scar on my hand
LVR:03:021:B	I take this magnetic force of a man to be my lover
LVR:03:022:B	My heart's been borrowed and yours has been blue
LVR:03:023:B	All's well that ends well to end up with you
LVR:03:024:B	Swear to be overdramatic and true to my lover
LVR:03:025:B	And you'll save all your dirtiest jokes for me
LVR:03:026:B	And at every table, I'll save you a seat, lover
LVR:03:027:C	Can I go where you go?
LVR:03:028:C	Can we always be this close?
LVR:03:029:C	Forever and ever, ah
LVR:03:030:C	Take me out and take me home (Forever and ever)
LVR:03:031:C	You're my, my, my, my
LVR:03:032:C	Oh, you're my, my, my, my
LVR:03:033:C	Darling, you're my, my, my, my lover
LVR:04:001:V	I would be complex, I would be cool
LVR:04:002:V	They'd say I played the field before I found someone to commit to
LVR:04:003:V	And that would be okay for me to do
LVR:04:004:V	Every conquest I had made would make me more of a boss to you
LVR:04:005:C	I'd be a fearless leader, I'd be an alpha type
LVR:04:006:C	When everyone believes ya, what's that like?
LVR:04:007:C	I'm so sick of running as fast as I can
LVR:04:008:C	Wonderin' if I'd get there quicker if I was a man
LVR:04:009:C	And I'm so sick of them comin' at me again
LVR:04:010:C	'Cause if I was a man, then I'd be the man
LVR:04:011:C	I'd be the man (Man)
LVR:04:012:C	I'd be the man (Man)
LVR:04:013:V	They'd say I hustled, put in the work
LVR:04:014:V	They wouldn't shake their heads and question how much of this I deserve
LVR:04:015:V	What I was wearing, if I was rude
LVR:04:016:V	Could all be separated from my good ideas and power moves
LVR:04:017:C	And they would toast to me, oh (Ayy), let the players play
LVR:04:018:C	I'd be just like Leo in Saint-Tropez
LVR:04:019:C	I'm so sick of running as fast as I can
LVR:04:020:C	Wonderin' if I'd get there quicker if I was a man
LVR:04:021:C	And I'm so sick of them comin' at me again
LVR:04:022:C	'Cause if I was a man, then I'd be the man
LVR:04:023:C	I'd be the man (Man)
LVR:04:024:C	I'd be the man (Man)
LVR:04:025:B	What's it like to brag about raking in dollars
LVR:04:026:B	And getting bitches and models?
LVR:04:027:B	And it's all good if you're bad
LVR:04:028:B	And it's okay if you're mad
LVR:04:029:B	If I was out flashin' my dollars
LVR:04:030:B	I'd be a bitch, not a baller
LVR:04:031:B	They'd paint me out to be bad
LVR:04:032:B	So it's okay that I'm mad
LVR:04:033:C	I'm so sick of running as fast as I can
LVR:04:034:C	Wonderin' if I'd get there quicker if I was a man (You know that)
LVR:04:035:C	And I'm so sick of them comin' at me again (Comin' at me again)
LVR:04:036:C	'Cause if I was a man (If I was a man), then I'd be the man (Then I'd be the man)
LVR:04:037:C	I'm so sick of running as fast as I can (As fast as I can)
LVR:04:038:C	Wonderin' if I'd get there quicker if I was a man (Hey)
LVR:04:039:C	And I'm so sick of them comin' at me again (Comin' at me again)
LVR:04:040:C	'Cause if I was a man (If I was a man), then I'd be the man
LVR:04:041:C	I'd be the man (Man)
LVR:04:042:C	I'd be the man (Man, oh)
LVR:04:043:C	I'd be the man (Man, yeah)
LVR:04:044:C	I'd be the man (Man, I'd be the man)
LVR:04:045:I	If I was a man
LVR:04:046:I	Then I'd be the man
LVR:05:001:V	Combat, I'm ready for combat
LVR:05:002:V	I say I don't want that, but what if I do?
LVR:05:003:V	'Cause cruelty wins in the movies
LVR:05:004:V	I've got a hundred thrown-out speeches I almost said to you
LVR:05:005:C	Easy they come, easy they go
LVR:05:006:C	I jump from the train, I ride off alone
LVR:05:007:C	I never grew up, it's getting so old
LVR:05:008:C	Help me hold on to you
LVR:05:009:C	I've been the archer, I've been the prey
LVR:05:010:C	Who could ever leave me, darling
LVR:05:011:C	But who could stay?
LVR:05:012:V	Dark side, I search for your dark side
LVR:05:013:V	But what if I'm alright, right, right, right here?
LVR:05:014:V	And I cut off my nose just to spite my face
LVR:05:015:V	Then I hate my reflection for years and years
LVR:05:016:C	I wake in the night, I pace like a ghost
LVR:05:017:C	The room is on fire, invisible smoke
LVR:05:018:C	And all of my heroes die all alone
LVR:05:019:C	Help me hold on to you
LVR:05:020:C	I've been the archer, I've been the prey
LVR:05:021:C	Screaming, who could ever leave me, darling
LVR:05:022:C	But who could stay?
LVR:05:023:C	(I see right through me, I see right through me)
LVR:05:024:B	'Cause they see right through me
LVR:05:025:B	They see right through me
LVR:05:026:B	They see right through
LVR:05:027:B	Can you see right through me?
LVR:05:028:B	They see right through
LVR:05:029:B	They see right through me
LVR:05:030:B	I see right through me
LVR:05:031:B	I see right through me
LVR:05:032:C	All the king's horses, all the king's men
LVR:05:033:C	Couldn't put me together again
LVR:05:034:C	'Cause all of my enemies started out friends
LVR:05:035:C	Help me hold on to you
LVR:05:036:C	I've been the archer, I've been the prey
LVR:05:037:C	Who could ever leave me, darling
LVR:05:038:C	But who could stay?
LVR:05:039:C	(I see right through me, I see right through me)
LVR:05:040:C	Who could stay?
LVR:05:041:C	Who could stay?
LVR:05:042:C	Who could stay?
LVR:05:043:C	You could stay
LVR:05:044:C	You could stay
LVR:05:045:I	Combat, I'm ready for combat
LVR:06:001:V	I think he knows
LVR:06:002:V	His footprints on the sidewalk
LVR:06:003:V	Lead to where I can't stop
LVR:06:004:V	Go there every night
LVR:06:005:V	I think he knows
LVR:06:006:V	His hands around a cold glass
LVR:06:007:V	Make me wanna know that
LVR:06:008:V	Body like it's mine
LVR:06:009:C	He got that boyish look that I like in a man
LVR:06:010:C	I am an architect, I'm drawing up the plans
LVR:06:011:C	It's like I'm 17, nobody understands
LVR:06:012:C	No one understands
LVR:06:013:C	He got my heartbeat
LVR:06:014:C	Skipping down 16th-Avenue
LVR:06:015:C	Got that, ah, I mean
LVR:06:016:C	Wanna see what's under that attitude like
LVR:06:017:C	I want you, bless my soul
LVR:06:018:C	And I ain't gotta tell him, I think he knows
LVR:06:019:C	I think he knows
LVR:06:020:V	I think he knows
LVR:06:021:V	When we get all alone
LVR:06:022:V	I'll make myself at home
LVR:06:023:V	And he'll want me to stay
LVR:06:024:V	I think he knows
LVR:06:025:V	He'd better lock it down
LVR:06:026:V	Or I won't stick around
LVR:06:027:V	'Cause good ones never wait (Ha)
LVR:06:028:C	He got that boyish look that I like in a man
LVR:06:029:C	I am an architect, I'm drawing up the plans
LVR:06:030:C	He's so obsessed with me and, boy, I understand
LVR:06:031:C	Boy, I understand
LVR:06:032:C	He got my heartbeat (Heartbeat)
LVR:06:033:C	Skipping down 16th-Avenue
LVR:06:034:C	Got that, ah, I mean (I mean)
LVR:06:035:C	Wanna see what's under that attitude like
LVR:06:036:C	I want you, bless my soul
LVR:06:037:C	And I ain't gotta tell him, I think he knows
LVR:06:038:C	I think he knows
LVR:06:039:C	I want you, bless my
LVR:06:040:C	I want you, bless my
LVR:06:041:C	I want you, bless my
LVR:06:042:C	I want you, bless my soul
LVR:06:043:B	Lyrical smile, indigo eyes, hand on my thigh
LVR:06:044:B	We could follow the sparks, I'll drive
LVR:06:045:B	Lyrical smile, indigo eyes, hand on my thigh
LVR:06:046:B	We could follow the sparks, I'll drive
LVR:06:047:B	"So where we gonna go?"
LVR:06:048:B	I whisper in the dark
LVR:06:049:B	"Where we gonna go?"
LVR:06:050:B	I think he knows
LVR:06:051:C	He got my heartbeat (Heartbeat)
LVR:06:052:C	Skipping down 16th-Avenue (Baby)
LVR:06:053:C	Got that, ah, I mean (I mean)
LVR:06:054:C	Wanna see what's under that attitude like (Yeah)
LVR:06:055:C	I want you, bless my soul
LVR:06:056:C	And I ain't gotta tell him, I think he knows
LVR:06:057:C	I think he knows
LVR:06:058:C	I want you, bless my
LVR:06:059:C	I want you, bless my
LVR:06:060:C	I want you, bless my (Oh, baby)
LVR:06:061:C	I want you, bless my soul (He got my heartbeat)
LVR:06:062:C	I want you, bless my (Skipping down 16th-Avenue, baby)
LVR:06:063:C	I want you, bless my
LVR:06:064:C	I want you, bless my soul
LVR:06:065:C	And I ain't gotta tell him, I think he knows
LVR:07:001:V	You know I adore you, I'm crazier for you
LVR:07:002:V	Than I was at sixteen, lost in a film scene
LVR:07:003:V	Waving homecoming queens, marching band playing
LVR:07:004:V	I'm lost in the lights
LVR:07:005:V	American glory faded before me
LVR:07:006:V	Now I'm feeling hopeless, ripped up my prom dress
LVR:07:007:V	Running through rose thorns, I saw the scoreboard
LVR:07:008:V	And ran for my life (Ah)
LVR:07:009:C	No cameras catch my pageant smile
LVR:07:010:C	I counted days, I counted miles
LVR:07:011:C	To see you there, to see you there
LVR:07:012:C	It's been a long time coming, but
LVR:07:013:C	It's you and me, that's my whole world
LVR:07:014:C	They whisper in the hallway, "She's a bad, bad girl" (Okay)
LVR:07:015:C	The whole school is rolling fake dice
LVR:07:016:C	You play stupid games, you win stupid prizes
LVR:07:017:C	It's you and me, there's nothing like this
LVR:07:018:C	Miss-Americana and The-Heartbreak-Prince (Okay)
LVR:07:019:C	We're so sad, we paint the town blue
LVR:07:020:C	Voted most likely to run away with you
LVR:07:021:V	My team is losing, battered and bruising
LVR:07:022:V	I see the high fives between the bad guys
LVR:07:023:V	Leave with my head hung, you are the only one
LVR:07:024:V	Who seems to care
LVR:07:025:V	American stories burning before me
LVR:07:026:V	I'm feeling helpless, the damsels are depressed
LVR:07:027:V	Boys will be boys then, where are the wise men?
LVR:07:028:V	Darling, I'm scared (Ah)
LVR:07:029:C	No cameras catch my muffled cries
LVR:07:030:C	I counted days, I counted miles
LVR:07:031:C	To see you there, to see you there
LVR:07:032:C	And now the storm is coming, but
LVR:07:033:C	It's you and me, that's my whole world
LVR:07:034:C	They whisper in the hallway, "She's a bad, bad girl" (Okay)
LVR:07:035:C	The whole school is rolling fake dice
LVR:07:036:C	You play stupid games, you win stupid prizes
LVR:07:037:C	It's you and me, there's nothing like this
LVR:07:038:C	Miss-Americana and The-Heartbreak-Prince (Okay)
LVR:07:039:C	We're so sad, we paint the town blue
LVR:07:040:C	Voted most likely to run away with you
LVR:07:041:B	And I don't want you to (Go), I don't really wanna (Fight)
LVR:07:042:B	'Cause nobody's gonna (Win), I think you should come home
LVR:07:043:B	And I don't want you to (Go), I don't really wanna (Fight)
LVR:07:044:B	'Cause nobody's gonna (Win), I think you should come home
LVR:07:045:B	And I don't want you to (Go), I don't really wanna (Fight)
LVR:07:046:B	'Cause nobody's gonna (Win), just thought you should know
LVR:07:047:B	And I'll never let you (Go) 'cause I know this is a (Fight)
LVR:07:048:B	That someday we're gonna (Win)
LVR:07:049:C	It's you and me, that's my whole world
LVR:07:050:C	They whisper in the hallway, "She's a bad, bad girl"
LVR:07:051:C	Oh, I just thought you should know (You should know)
LVR:07:052:C	It's you and me, there's nothing like this (Like this)
LVR:07:053:C	Miss-Americana and The-Heartbreak-Prince (Okay)
LVR:07:054:C	We're so sad, we paint the town blue (Paint it blue)
LVR:07:055:C	Voted most likely to run away with you
LVR:07:056:C	And I don't want you to (Go), I don't really wanna (Fight)
LVR:07:057:C	'Cause nobody's gonna (Win), I think you should come home
LVR:07:058:C	And I'll never let you (Go) 'cause I know this is a (Fight)
LVR:07:059:C	That someday we're gonna (Win), just thought you should know
LVR:07:060:I	It's you and me, that's my whole world
LVR:07:061:I	They whisper in the hallway, "She's a bad, bad girl"
LVR:07:062:I	"She's a bad, bad girl"
LVR:08:001:V	The moon is high
LVR:08:002:V	Like your friends were the night that we first met
LVR:08:003:V	Went home and tried to stalk you on the internet
LVR:08:004:V	Now I've read all of the books beside your bed
LVR:08:005:V	The wine is cold
LVR:08:006:V	Like the shoulder that I gave you in the street
LVR:08:007:V	Cat and mouse for a month or two or three
LVR:08:008:V	Now I wake up in the night and watch you breathe
LVR:08:009:C	(Ayy)
LVR:08:010:C	Kiss me once 'cause you know I had a long night (Oh)
LVR:08:011:C	Kiss me twice 'cause it's gonna be alright (Uh)
LVR:08:012:C	Three times 'cause I waited my whole life (One, two, one, two, three, four)
LVR:08:013:C	I like shiny things, but I'd marry you with paper rings
LVR:08:014:C	Uh-huh, that's right
LVR:08:015:C	Darling, you're the one I want, and
LVR:08:016:C	I hate accidents, except when we went from friends to this
LVR:08:017:C	Uh-huh, that's right
LVR:08:018:C	Darling, you're the one I want
LVR:08:019:C	In paper rings, in picture frames, in dirty dreams
